InnateDB ID	UNIPROT	ENSEMBL	Entrez ID	RefSeq
177013	Q9EQH3	ENSMUSG00000031696	65114	NP_075373
158319	P56376	ENSMUSG00000008822	66204	NP_079697
158364	Q8CCG1	ENSMUSG00000045064	72350	NP_766002
158373	Q8K1R7	ENSMUSG00000034290	217718	NP_660120
206617	Q9QZ67	ENSMUSG00000020525	53892	NP_058606
177153	Q3UIZ8	ENSMUSG00000031698	213435	NP_780650
170543	P28658	ENSMUSG00000016541	54138	NP_058539
177220	Q9CR55	ENSMUSG00000036934	66714	NP_079998
173133	Q8VIH7	ENSMUSG00000041134	224405	NP_659102
163402	Q5TIS6	ENSMUSG00000068302	384452	NP_001007473
163432	Q3TYX3	ENSMUSG00000033706	232187	NP_659167
163557	P80313	ENSMUSG00000030007	12468	NP_031664
158538	P01101	ENSMUSG00000021250	14281	NP_034364
186090	Q0VAX3	ENSMUSG00000075217	228151	NP_001075133
177267	Q8BGT5	ENSMUSG00000031700	108682	NP_776291
163721	Q9WUF2	ENSMUSG00000071341	13656	NP_065621
177335	Q9QYJ0	ENSMUSG00000031701	56445	NP_062768
158739	Q571K4	ENSMUSG00000035476	66724	NP_080005
155564	Q99JT1	ENSMUSG00000028085	229487	NP_659145
163748	Q8K4E0	ENSMUSG00000063810	236266	NP_660258
201024	Q62233	ENSMUSG00000038805	20473	NP_035511
177393	Q8BNJ6	ENSMUSG00000036902	74513	NP_001074793
186166	Q8VFK2	ENSMUSG00000075214	258566	NP_666784
155643	Q505K2	ENSMUSG00000051000	229488	NP_766270
186200	Q9QY00	ENSMUSG00000075212	27216	NP_038756
201038	Q62232	ENSMUSG00000024134	20472	NP_035510
158624	O35284	ENSMUSG00000034266	53314	NP_058047
188976	Q6ZPR6	ENSMUSG00000035941	108837	NP_001074751
177422	Q99KW9	ENSMUSG00000031703	71927	NP_082283
186240	Q8VFK1	ENSMUSG00000043226	258565	NP_666783
158652	Q91X85	ENSMUSG00000034258	217721	NP_663422
186274	Q7TR96	ENSMUSG00000053287	258757	NP_666973
176216	Q06138	ENSMUSG00000036707	12283	NP_598542
173182	P97857	ENSMUSG00000022893	11504	NP_033751
253208	Q9JIY8	ENSMUSG00000079495	100504710	NP_001188318
158736	Q9ERY9	ENSMUSG00000021252	58520	NP_067421
253209	Q9QXS8	ENSMUSG00000079494	69049	NP_075982
158796	Q8CHB8	ENSMUSG00000012609	320244	NP_001074892
164050	Q9JIY7	ENSMUSG00000030004	68396	NP_075944
170736	A3KMP2	ENSMUSG00000035944	239570	NP_001028509
206716	Q60707	ENSMUSG00000000093	21385	NP_033350
186371	Q8VGS3	ENSMUSG00000075208	259017	NP_667226
177530	Q7TSH2	ENSMUSG00000036879	102093	NP_955517
186385	Q8VFK7	ENSMUSG00000046975	258573	NP_666791
173252	Q9R001	ENSMUSG00000022894	23794	NP_035912
164094	Q8CHQ9	ENSMUSG00000033634	93673	NP_444326
158993	Q9D3J9	ENSMUSG00000025058	71398	NP_001157011
181529	Q99LL5	ENSMUSG00000001785	103136	NP_598754
170915	Q9DAT5	ENSMUSG00000022386	72026	NP_082339
181676	Q80V63	ENSMUSG00000035529	72843	NP_857633
176283	Q91VK4	ENSMUSG00000026223	64294	NP_071862
170993	O35161	ENSMUSG00000016028	12614	NP_034016
164138	Q9JIZ0	ENSMUSG00000057103	66116	NP_075649
176329	Q3UJF0	ENSMUSG00000049608	227326	NP_001028462
181765	Q99LF4	ENSMUSG00000001783	28088	NP_663397
164256	Q6NXK5	ENSMUSG00000030002	72102	NP_082375
181820	Q8C186	ENSMUSG00000050108	270757	NP_808440
155808	Q91X43	ENSMUSG00000028082	27059	NP_001075883
186525	Q8VFL5	ENSMUSG00000044923	258581	NP_666799
155765	Q14B25	ENSMUSG00000049013	368202	NP_001001650
174876	P49452	ENSMUSG00000029253	12617	NP_031709
164310	O55208	ENSMUSG00000030001	26910	NP_036143
181890	Q3U7U3	ENSMUSG00000001786	69754	NP_694875
160860	Q8BLI0	ENSMUSG00000066113	77739	NP_084243
159061	P17125	ENSMUSG00000021253	21809	NP_033394
206741	Q5SXJ3	ENSMUSG00000034329	237911	NP_840094
176430	Q3TXS7	ENSMUSG00000026229	70247	NP_081633
174973	Q9JM90	ENSMUSG00000029254	56792	NP_064376
176588	Q02152	ENSMUSG00000026228	15559	NP_032337
175034	Q8C7R4	ENSMUSG00000035898	231380	NP_766300
155900	P97351	ENSMUSG00000028081	20091	NP_058655
171293	Q8K4Q7	ENSMUSG00000035891	223753	NP_663450
201164	P16054	ENSMUSG00000045038	18754	NP_035234
186732	Q8VGR9	ENSMUSG00000075200	259013	NP_667222
175200	Q01776	ENSMUSG00000029255	14715	NP_034453
159027	Q61066	ENSMUSG00000025056	11614	NP_031456
164484	P48030	ENSMUSG00000029999	21802	NP_112476
206795	Q80UK8	ENSMUSG00000018068	70422	NP_081697
171454	Q8R5A6	ENSMUSG00000051864	223754	NP_663451
159192	Q6PE65	ENSMUSG00000021254	70373	NP_081681
206853	Q5SWW4	ENSMUSG00000034297	327987	NP_001074400
182023	P39876	ENSMUSG00000020044	21859	NP_035725
175319	Q8VHK8	ENSMUSG00000061259	231382	NP_663536
254164	Q8K0J2	ENSMUSG00000079445	227327	NP_660257
189306	Q8BX13	ENSMUSG00000032415	70348	NP_081670
176947	P09405	ENSMUSG00000026234	17975	NP_035010
164559	P62309	ENSMUSG00000057278	68011	NP_080782
164587	Q9CQF9	ENSMUSG00000029998	66881	NP_080099
162939	Q8R4I7	ENSMUSG00000050321	246317	NP_659195
175347	Q3UQ41	ENSMUSG00000072845	194597	NP_001028405
177051	Q9DA60	ENSMUSG00000036574	71863	NP_082242
177767	Q80WJ6	ENSMUSG00000036872	244562	NP_766500
206878	Q9DCN7	ENSMUSG00000020521	76892	NP_084064
254053	Q8BZ10	ENSMUSG00000079451	320454	NP_796136
175390	Q8BHM9	ENSMUSG00000048764	243083	NP_848845
164861	P60335	ENSMUSG00000051695	23983	NP_035995
177111	O55057	ENSMUSG00000026239	18582	NP_032827
156400	Q8BPP1	ENSMUSG00000057777	23937	NP_035969
177144	Q8BV13	ENSMUSG00000026240	26895	NP_766562
206972	Q99KU0	ENSMUSG00000018171	75909	NP_083754
164884	Q09PK2	ENSMUSG00000033508	67855	NP_080690
161088	P43883	ENSMUSG00000028494	11520	NP_031434
183244	Q9Z207	ENSMUSG00000022021	56419	NP_062644
175424	Q14C59	ENSMUSG00000035861	319875	NP_795998
177177	Q61839	ENSMUSG00000026241	18159	NP_035063
164962	Q8K194	ENSMUSG00000001158	66618	NP_079941
187065	Q8VFL9	ENSMUSG00000075175	258585	NP_666803
159336	Q8C1W1	ENSMUSG00000021256	238328	NP_796328
182078	P08113	ENSMUSG00000020048	22027	NP_035761
165010	Q920G9	ENSMUSG00000001157	23885	NP_035948
207019	Q68FD5	ENSMUSG00000047126	67300	NP_001003908
159396	Q8VCU0	ENSMUSG00000021257	68737	NP_653107
175487	Q5S248	ENSMUSG00000054537	243084	NP_766468
163016	Q8BGU2	ENSMUSG00000024647	12405	NP_766221
178087	P61092	ENSMUSG00000036840	20437	NP_033198
165108	P97429	ENSMUSG00000029994	11746	NP_038499
189676	Q8C0F9	ENSMUSG00000033491	244954	NP_848853
201225	P97481	ENSMUSG00000024140	13819	NP_034267
207082	Q6PE54	ENSMUSG00000018425	67487	NP_080467
216488	Q3UHB1	ENSMUSG00000054027	103466	NP_780540
175555	E9Q5K9	ENSMUSG00000035851	231386	NP_808348
271361	Q60880	ENSMUSG00000078420	257913	NP_861539
187128	Q8VF13	ENSMUSG00000044213	258362	NP_666477
178119	Q6A037	ENSMUSG00000031652	80750	NP_085040
182490	Q8R4U0	ENSMUSG00000035459	192188	NP_619614
161343	P62754	ENSMUSG00000028495	20104	NP_033122
159517	Q8K3X4	ENSMUSG00000034168	238330	NP_665835
207166	Q65Z95	ENSMUSG00000018427	77864	NP_001005341
201278	Q9D593	ENSMUSG00000053375	74915	NP_083397
201284	Q8R527	ENSMUSG00000024143	104215	NP_663466
159589	A0PK84	ENSMUSG00000048483	238331	NP_001074412
156735	P11609	ENSMUSG00000028076	12479	NP_031665
201296	O09101	ENSMUSG00000024145	18701	NP_032864
187197	Q8VES2	ENSMUSG00000049843	228228	NP_997037
189820	Q2WG76	ENSMUSG00000047897	382089	NP_001032996
159617	Q8CBX0	ENSMUSG00000034145	217733	NP_766171
189823	Q3TDX8	ENSMUSG00000032872	266690	NP_077157
201327	O70333	ENSMUSG00000024146	56724	NP_064320
207191	Q9CRY7	ENSMUSG00000061666	66569	NP_079914
165337	P47856	ENSMUSG00000029992	14583	NP_038556
207200	Q8VE18	ENSMUSG00000020495	74133	NP_077224
177402	P24823	ENSMUSG00000026246	11650	NP_031459
207203	Q8BHE0	ENSMUSG00000020493	270906	NP_780772
159772	Q9ER97	ENSMUSG00000021032	64242	NP_071859
159814	Q8BGQ4	ENSMUSG00000034126	217734	NP_700464
201346	O54928	ENSMUSG00000037104	56468	NP_062628
207219	Q9CR46	ENSMUSG00000020492	66140	NP_079653
207240	Q6PCX9	ENSMUSG00000018548	68729	NP_932104
165517	Q9CZ52	ENSMUSG00000033420	69538	NP_473382
160035	Q3UHI4	ENSMUSG00000034111	382620	NP_001028647
177697	F2YMG0	ENSMUSG00000036480	69453	NP_081360
189864	Q6ZQ06	ENSMUSG00000056919	382090	NP_955020
177718	P02716	ENSMUSG00000026251	11447	NP_067611
605480	F6XZJ7	ENSMUSG00000090812	238333	NP_001277217
160091	Q9D3S5	ENSMUSG00000072919	71275	NP_082020
207278	Q80TL0	ENSMUSG00000046442	320472	NP_796141
178079	Q9D4J1	ENSMUSG00000026255	98363	NP_083165
160210	Q8BK64	ENSMUSG00000021037	217737	NP_666148
201375	Q8BGB2	ENSMUSG00000036918	225049	NP_082915
160279	P97363	ENSMUSG00000021036	20773	NP_035609
175887	Q8BWQ1	ENSMUSG00000035780	72094	NP_082370
165663	Q9CR36	ENSMUSG00000030050	66283	NP_079742
157061	Q9QWK4	ENSMUSG00000015854	11801	NP_033820
165711	Q9CQS6	ENSMUSG00000030049	66284	NP_079743
173339	Q6A009	ENSMUSG00000052299	78913	NP_001074537
165735	Q9D0T7	ENSMUSG00000030048	68888	NP_081136
254364	P86046	ENSMUSG00000079436	100040591	NP_001103697
201399	Q9DAG5	ENSMUSG00000036557	75467	NP_083574
198127	P11344	ENSMUSG00000004651	22173	NP_035791
165762	Q9R229	ENSMUSG00000030046	12154	NP_033886
173433	Q99M03	ENSMUSG00000041079	53858	NP_058620
160379	Q9D8T7	ENSMUSG00000021040	380773	NP_081234
173454	Q99LG0	ENSMUSG00000025616	74112	NP_077220
178238	Q9R171	ENSMUSG00000031654	12404	NP_062600
178445	Q9CXL7	ENSMUSG00000026258	73234	NP_082749
173563	P42932	ENSMUSG00000025613	12469	NP_033970
182849	Q02067	ENSMUSG00000020052	17172	NP_032579
176070	Q9QWG7	ENSMUSG00000029269	56362	NP_063931
182861	P16331	ENSMUSG00000020051	18478	NP_032803
173679	P58500	ENSMUSG00000025610	224419	NP_659103
176128	Q3UZZ6	ENSMUSG00000029273	53315	NP_058051
165915	Q9JKL1	ENSMUSG00000049409	58182	NP_067356
207495	Q91XS1	ENSMUSG00000018401	170749	NP_573478
207561	Q5ND04	ENSMUSG00000070345	327992	NP_001038992
201437	Q99JW5	ENSMUSG00000045394	17075	NP_032558
178353	Q80TS5	ENSMUSG00000045333	94187	NP_201584
207578	Q5NCP0	ENSMUSG00000034177	207742	NP_766036
201483	P43247	ENSMUSG00000024151	17685	NP_032654
173699	P97302	ENSMUSG00000025612	12013	NP_031546
166077	Q9JJF6	ENSMUSG00000068263	58229	NP_001153169
157908	Q9D3W5	ENSMUSG00000023084	74485	NP_083247
207636	Q7TNF8	ENSMUSG00000034156	207777	NP_766037
176371	Q02862	ENSMUSG00000061937	12993	NP_031811
166094	O88186	ENSMUSG00000030054	54368	NP_061232
158646	Q3UFB7	ENSMUSG00000028072	18211	NP_001028296
207719	P11247	ENSMUSG00000009350	17523	NP_034954
158706	Q9WTL4	ENSMUSG00000005640	23920	NP_035962
178788	P20443	ENSMUSG00000056055	20215	NP_033144
176439	P02664	ENSMUSG00000061388	12992	NP_034103
166208	Q69ZQ2	ENSMUSG00000030056	57905	NP_598695
207771	Q5SW45	ENSMUSG00000034121	380718	NP_001034773
207787	P49290	ENSMUSG00000052234	13861	NP_031972
176594	A1E960	ENSMUSG00000009580	69592	NP_081404
158996	P51859	ENSMUSG00000004897	15191	NP_032257
166601	Q8R1M0	ENSMUSG00000030060	232210	NP_776098
159024	Q9CQ06	ENSMUSG00000019710	67707	NP_080867
176656	P06796	ENSMUSG00000001622	12994	NP_031812
159140	Q3U1G5	ENSMUSG00000048039	229504	NP_808331
159183	P22935	ENSMUSG00000004885	12904	NP_031785
159220	Q6P5H2	ENSMUSG00000004891	18008	NP_057910
201548	P54276	ENSMUSG00000005370	17688	NP_034960
176789	Q8C633	ENSMUSG00000007907	70977	NP_081907
201588	Q7TPD1	ENSMUSG00000005371	225055	NP_001074503
253533	P51150	ENSMUSG00000079477	19349	NP_033031
176798	Q61900	ENSMUSG00000029280	20599	NP_035552
159388	Q9ESM3	ENSMUSG00000004894	73940	NP_071314
159626	Q8K4Z3	ENSMUSG00000028070	246703	NP_659146
159691	Q8BYG0	ENSMUSG00000051036	214191	NP_766114
488746	Q62452	ENSMUSG00000090175	394434	NP_964006
166698	Q91YQ5	ENSMUSG00000030062	103963	NP_598694
183088	P56942	ENSMUSG00000035383	110312	NP_084247
183106	Q6IRT3	ENSMUSG00000035365	75317	NP_083525
161761	A2AKG8	ENSMUSG00000038368	230393	NP_001074653
178383	Q3UJ81	ENSMUSG00000036810	382030	NP_083350
178504	Q8BQM4	ENSMUSG00000031657	234549	NP_766345
159892	Q63943	ENSMUSG00000001419	17261	NP_598426
166776	O09100	ENSMUSG00000015053	14461	NP_032116
488767	P70691	ENSMUSG00000090171	22236	NP_038729
488785	Q63886	ENSMUSG00000089960	394436	NP_964007
166845	Q9QYI7	ENSMUSG00000048206	56691	NP_064348
160032	Q8BUX5	ENSMUSG00000001417	58176	NP_067350
166903	Q9JHW4	ENSMUSG00000033216	65967	NP_075547
179466	Q8R4D5	ENSMUSG00000036251	171382	NP_599013
198191	P97821	ENSMUSG00000030560	13032	NP_034112
160121	Q9DA44	ENSMUSG00000010538	76927	NP_084077
207951	Q9D9C6	ENSMUSG00000034031	74297	NP_083135
160136	P80318	ENSMUSG00000001416	12462	NP_033966
183305	Q9DC58	ENSMUSG00000020057	71712	NP_082154
160216	Q9JHJ3	ENSMUSG00000001418	56700	NP_064387
190005	Q61503	ENSMUSG00000032420	23959	NP_035981
160273	Q9D709	ENSMUSG00000001420	71913	NP_077208
178827	O88665	ENSMUSG00000031660	26992	NP_036177
160313	Q6ZPY2	ENSMUSG00000001415	229512	NP_839977
160437	Q6TCG5	ENSMUSG00000041423	68957	NP_940802
160489	P54615	ENSMUSG00000074489	12095	NP_112736
177060	Q9D3J8	ENSMUSG00000029282	71421	NP_082069
190046	Q8BHY8	ENSMUSG00000032422	244962	NP_766514
160566	P86547	ENSMUSG00000074486	12097	NP_001027469
183343	Q69ZN6	ENSMUSG00000035311	432486	NP_001004164
160712	Q9CPV5	ENSMUSG00000028066	67037	NP_080204
162108	A2AKM2	ENSMUSG00000028497	66775	NP_080036
179545	Q8K1I3	ENSMUSG00000026295	75396	NP_083545
198227	Q8QZZ8	ENSMUSG00000030559	72433	NP_082514
177100	O55189	ENSMUSG00000029288	11698	NP_033794
183462	Q8BIZ0	ENSMUSG00000050505	219257	NP_848800
166976	P60122	ENSMUSG00000030079	56505	NP_062659
177150	O55196	ENSMUSG00000029286	13801	NP_059496
167084	P61620	ENSMUSG00000030082	53421	NP_058602
173871	Q8BXA6	ENSMUSG00000055811	239931	NP_852467
177206	P01592	ENSMUSG00000067149	16069	NP_690052
162198	P01575	ENSMUSG00000048806	15977	NP_034640
201651	Q3TDD9	ENSMUSG00000034709	73825	NP_082934
161152	Q9WTL2	ENSMUSG00000008601	53868	NP_058595
167193	Q9D618	ENSMUSG00000033182	74589	NP_001265600
161205	Q9JHS3	ENSMUSG00000028062	83409	NP_112538
161229	Q99NB8	ENSMUSG00000008604	94232	NP_277068
177252	Q9JI13	ENSMUSG00000070697	65961	NP_075541
173879	Q9Z260	ENSMUSG00000050520	54420	NP_061248
161356	Q9CPW5	ENSMUSG00000041355	66256	NP_079724
605659	Q3TL54	ENSMUSG00000090693	547109	NP_001030078
707842	P09235	ENSMUSG00000095270	15972	NP_034637
201697	Q8CDJ8	ENSMUSG00000033855	77057	NP_084134
162234	Q80SS5	ENSMUSG00000073811	242519	NP_796335
178999	Q9D2Y5	ENSMUSG00000031662	71607	NP_082116
162297	Q80SU4	ENSMUSG00000063376	230396	NP_796321
173932	Q9D7N2	ENSMUSG00000071471	69533	NP_081381
179050	Q8K3Z0	ENSMUSG00000055994	257632	NP_665856
161535	Q7TQP4	ENSMUSG00000049741	242093	NP_861538
163115	Q9JLY0	ENSMUSG00000056153	54607	NP_061291
201710	Q8R4I4	ENSMUSG00000024154	71828	NP_076119
179605	P61208	ENSMUSG00000049866	320982	NP_796279
183752	Q6P3D7	ENSMUSG00000004359	20728	NP_035591
161562	Q3TCX3	ENSMUSG00000028060	74200	NP_083090
162376	Q6ZPT1	ENSMUSG00000070923	242521	NP_766459
177562	Q8BPB0	ENSMUSG00000006262	68473	NP_081011
183784	P61211	ENSMUSG00000060904	104303	NP_080135
201721	P30730	ENSMUSG00000024107	16867	NP_038610
161741	Q9R0N3	ENSMUSG00000068923	229521	NP_061274
177596	P43346	ENSMUSG00000029366	13178	NP_031858
216396	O08640	ENSMUSG00000074928	23927	NP_038735
171832	Q9CYA0	ENSMUSG00000023272	76737	NP_083996
174081	Q9QZU5	ENSMUSG00000022931	26560	NP_038741
167315	Q99LJ2	ENSMUSG00000030083	80283	NP_084527
190245	P86449	ENSMUSG00000067399	666731	NP_001171329
162736	P07351	ENSMUSG00000070904	15967	NP_034634
705449	P01572	ENSMUSG00000095498	15962	NP_034632
171915	P58750	ENSMUSG00000035828	223775	NP_663453
174118	Q925I0	ENSMUSG00000057650	170651	NP_570940
174104	Q925H6	ENSMUSG00000060469	77918	NP_570927
162815	Q80ZF2	ENSMUSG00000045364	230405	NP_796322
167535	P97310	ENSMUSG00000002870	17216	NP_032590
174152	Q925H7	ENSMUSG00000043982	170654	NP_570943
183999	Q8BYF6	ENSMUSG00000020062	216225	NP_663398
171949	A4Q9F1	ENSMUSG00000022388	239591	NP_766406
167590	Q99MU1	ENSMUSG00000002871	24100	NP_036036
208030	Q920A5	ENSMUSG00000000278	74617	NP_083299
174184	Q99NG9	ENSMUSG00000057174	170939	NP_579937
184082	Q8C5H1	ENSMUSG00000035189	320091	NP_001264117
162326	Q99MY8	ENSMUSG00000028053	192195	NP_619620
172018	Q8VHK5	ENSMUSG00000035805	170790	NP_573504
703436	Q8C1I6	ENSMUSG00000096534	71369	NP_899119
208100	Q5SU73	ENSMUSG00000033983	12812	NP_057915
163166	Q8R4Y8	ENSMUSG00000023066	246102	NP_780751
201758	P35378	ENSMUSG00000032937	14309	NP_038551
208127	Q61510	ENSMUSG00000000275	217069	NP_033572
208183	Q9R1C6	ENSMUSG00000000276	56077	NP_062378
174256	Q925H3	ENSMUSG00000062400	68484	NP_570926
172246	Q6IMP4	ENSMUSG00000058441	406218	NP_001002005
179636	Q921I6	ENSMUSG00000036206	98402	NP_598577
208233	Q3V3I5	ENSMUSG00000072553	217071	NP_001028438
172291	Q99JY4	ENSMUSG00000015363	67976	NP_080761
259074	P86448	ENSMUSG00000079162	666747	NP_001164355
172374	Q9DBC0	ENSMUSG00000035757	223776	NP_082181
172487	Q6P3E7	ENSMUSG00000062906	170787	NP_954668
172617	O08911	ENSMUSG00000022610	29857	NP_038899
162824	Q9CQ65	ENSMUSG00000062937	66902	NP_077753
198274	Q9CYV5	ENSMUSG00000039428	72759	NP_082619
172712	Q9WUI1	ENSMUSG00000053137	19094	NP_035291
162768	O88705	ENSMUSG00000028051	15168	NP_032253
162892	O35609	ENSMUSG00000028049	24045	NP_036016
173054	Q9D9V7	ENSMUSG00000015377	69440	NP_081357
162999	Q5HZJ5	ENSMUSG00000032657	68521	NP_001014995
190400	Q9D110	ENSMUSG00000066442	107885	NP_081105
163287	Q05895	ENSMUSG00000028047	21827	NP_038719
163463	Q02496	ENSMUSG00000042784	17829	NP_038633
163611	Q5RL79	ENSMUSG00000042747	66059	NP_079603
163656	Q9D1Q4	ENSMUSG00000042737	68563	NP_081043
163691	Q9CXK4	ENSMUSG00000027953	19729	NP_033083
208239	P97466	ENSMUSG00000048616	18121	NP_032737
163583	Q2MHE5	ENSMUSG00000073514	623279	NP_001034262
162957	P55271	ENSMUSG00000073802	12579	NP_031696
163795	O08545	ENSMUSG00000028039	13638	NP_034238
167756	P70206	ENSMUSG00000030084	18844	NP_032907
173571	Q7TNK8	ENSMUSG00000054136	223780	NP_891558
163843	O08542	ENSMUSG00000028040	13639	NP_031936
173580	Q9QXN5	ENSMUSG00000022613	56727	NP_064361
164220	Q059Y8	ENSMUSG00000042672	77772	NP_084250
173667	Q8C3X8	ENSMUSG00000022614	105847	NP_849250
606426	Q8VCL2	ENSMUSG00000091780	100126824	NP_001104758
173923	Q99N42	ENSMUSG00000022615	72962	NP_612175
173998	Q5M8M2	ENSMUSG00000047394	70113	NP_001013040
164322	Q64321	ENSMUSG00000028042	22724	NP_033591
272109	Q9WVB6	ENSMUSG00000078173	57275	NP_065263
164410	Q8R123	ENSMUSG00000042642	319945	NP_796015
198316	Q61088	ENSMUSG00000049791	14366	NP_032081
262654	Q924X2	ENSMUSG00000078937	12895	NP_034078
174075	O55229	ENSMUSG00000022617	12651	NP_031718
177825	P21614	ENSMUSG00000035540	14473	NP_032122
174404	O08884	ENSMUSG00000062433	16701	NP_034803
164655	Q3TVI8	ENSMUSG00000042613	229534	NP_666243
174299	Q9ERE9	ENSMUSG00000022619	60597	NP_068740
174392	P50428	ENSMUSG00000022620	11883	NP_033843
174421	O08633	ENSMUSG00000059632	16703	NP_034805
174485	Q4ACU6	ENSMUSG00000022623	58234	NP_067398
174442	Q9D3I6	ENSMUSG00000056706	71363	NP_082047
198339	Q9D6X6	ENSMUSG00000039405	76453	NP_083890
164740	P58391	ENSMUSG00000000794	140493	NP_536714
177913	Q924H0	ENSMUSG00000035528	104443	NP_573455
170841	Q9QUP5	ENSMUSG00000021613	12950	NP_038528
184335	Q8BFU8	ENSMUSG00000019935	216227	NP_892004
174729	E9Q9D5	ENSMUSG00000022621	68708	NP_081093
190419	Q8K3V7	ENSMUSG00000039313	209743	NP_705729
198387	Q8BMF3	ENSMUSG00000030621	109264	NP_852072
184428	Q8CFE4	ENSMUSG00000069539	213326	NP_932138
162980	Q8CFG4	ENSMUSG00000043753	242523	NP_783578
190431	Q78IS1	ENSMUSG00000032353	66111	NP_079636
184531	Q9D864	ENSMUSG00000019948	67019	NP_080190
705593	Q9EQ46	ENSMUSG00000096051	113855	NP_444458
190454	Q8BLB8	ENSMUSG00000047606	330998	NP_997143
184619	A2RSJ4	ENSMUSG00000019951	75089	NP_083442
704993	Q9EQ44	ENSMUSG00000094586	113857	NP_444460
164981	Q9ERK7	ENSMUSG00000027950	11444	NP_033732
165087	Q7TSS2	ENSMUSG00000042572	70093	NP_081591
171005	Q924T3	ENSMUSG00000021615	108138	NP_082288
174844	Q9R0N4	ENSMUSG00000063260	54526	NP_061273
165184	Q8BSD5	ENSMUSG00000046280	214547	NP_766118
168177	Q8VBS7	ENSMUSG00000068232	113848	NP_444451
198524	Q9D5W4	ENSMUSG00000039391	70884	NP_001156451
165233	P22272	ENSMUSG00000027947	16194	NP_034689
168186	Q8VIC9	ENSMUSG00000068231	113847	NP_444450
215540	Q9EQ47	ENSMUSG00000068234	113854	NP_444457
179809	P48031	ENSMUSG00000034486	14472	NP_034392
159175	Q3V0Y1	ENSMUSG00000035387	245511	NP_001029052
168241	Q8VIC7	ENSMUSG00000044248	22297	NP_035814
165272	P98199	ENSMUSG00000060671	54667	NP_001074651
179835	Q8VHA6	ENSMUSG00000067081	208372	NP_631891
198609	Q921E6	ENSMUSG00000030619	13626	NP_068676
168259	Q9EQ45	ENSMUSG00000061653	113856	NP_444459
165357	O35387	ENSMUSG00000027944	23897	NP_035956
168270	Q9EQ51	ENSMUSG00000060724	113846	NP_444449
208304	Q9CQG9	ENSMUSG00000069763	67888	NP_080709
168285	Q9EQ52	ENSMUSG00000057592	113845	NP_444448
189244	Q60878	ENSMUSG00000075068	57272	NP_065261
190584	P49935	ENSMUSG00000032359	13036	NP_031827
707278	Q9WUF1	ENSMUSG00000095932	24112	NP_036041
171059	Q9CR64	ENSMUSG00000012422	66074	NP_079611
165988	Q9D2F7	ENSMUSG00000027939	77595	NP_084213
704673	Q9EP51	ENSMUSG00000094553	113852	NP_444455
168340	Q8VIC6	ENSMUSG00000062818	22296	NP_035813
190774	Q68SA9	ENSMUSG00000032363	108153	NP_001003911
168355	Q9EP79	ENSMUSG00000060816	113849	NP_444452
208310	Q9CQY7	ENSMUSG00000003948	67468	NP_080454
190904	Q3U0J8	ENSMUSG00000037410	67016	NP_919315
168369	Q9EQ48	ENSMUSG00000062546	113850	NP_444453
166105	Q9DD03	ENSMUSG00000027935	68328	NP_080953
174662	P08228	ENSMUSG00000022982	20655	NP_035564
174895	Q3UGP8	ENSMUSG00000075470	380959	NP_001028613
166183	O88824	ENSMUSG00000027937	23922	NP_996807
166231	Q9D2A5	ENSMUSG00000027938	78284	NP_084356
179392	Q80W03	ENSMUSG00000043668	244579	NP_766501
166298	Q9QZ03	ENSMUSG00000052310	30791	NP_038929
189324	Q60881	ENSMUSG00000075063	406186	NP_667195
166334	Q3U182	ENSMUSG00000027936	74343	NP_083157
166532	Q3U1Y4	ENSMUSG00000042404	229541	NP_958809
168413	Q9EPB8	ENSMUSG00000047203	113851	NP_444454
168428	Q8C5S3	ENSMUSG00000049694	243535	NP_808406
168477	Q8VC12	ENSMUSG00000034456	243537	NP_659189
208328	Q8BW74	ENSMUSG00000003949	217082	NP_766151
166800	Q8VHR5	ENSMUSG00000042390	229542	NP_647465
174777	O88866	ENSMUSG00000053414	26559	NP_056570
168864	Q80VN0	ENSMUSG00000048794	243538	NP_776136
198834	Q9DA73	ENSMUSG00000044362	70054	NP_081574
198850	Q91ZR3	ENSMUSG00000051451	233490	NP_660133
167260	P18293	ENSMUSG00000027931	18160	NP_032753
198859	Q9D8Y1	ENSMUSG00000030615	66271	NP_079736
178482	P07724	ENSMUSG00000029368	11657	NP_033784
168952	Q9EPW2	ENSMUSG00000030087	66277	NP_075673
198878	Q9D1R1	ENSMUSG00000030614	68472	NP_081010
167426	Q9CXY6	ENSMUSG00000001016	67781	NP_080650
208360	Q9WV89	ENSMUSG00000020546	20913	NP_035635
168985	Q8R0Y6	ENSMUSG00000030088	107747	NP_081682
167545	Q9Z266	ENSMUSG00000001018	20615	NP_598615
178564	P02772	ENSMUSG00000054932	11576	NP_031449
167607	Q9CY57	ENSMUSG00000001017	66511	NP_075704
163694	Q8BXZ1	ENSMUSG00000024614	67988	NP_938037
167784	P97352	ENSMUSG00000042312	20196	NP_033139
178684	O89020	ENSMUSG00000029369	280662	NP_660128
167926	P62818	ENSMUSG00000001021	20197	NP_035440
179989	Q8VBV7	ENSMUSG00000034432	108679	NP_598566
178740	Q80UQ2	ENSMUSG00000029370	73246	NP_082754
167972	P07091	ENSMUSG00000001020	20198	NP_035441
167991	P63084	ENSMUSG00000001023	20199	NP_035442
168016	P14069	ENSMUSG00000001025	20200	NP_035443
208382	Q6P8I6	ENSMUSG00000020544	69802	NP_950173
