InnateDB ID	UNIPROT	ENSEMBL	Entrez ID	RefSeq
634051	P80189	ENSBTAG00000026779	777776	NP_001071627
644317	A5D7I0	ENSBTAG00000003093	510521	NP_001091478
640947	Q17QK1	ENSBTAG00000001615	614322	NP_001069790
640953	Q17QI7	ENSBTAG00000019463	509684	NP_001068883
644329	Q58CY2	ENSBTAG00000020186	615726	NP_001069861
631482	Q1RMH9	ENSBTAG00000003784	507897	NP_001068805
644340	Q0VCH4	ENSBTAG00000002772	523401	NP_001069308
633533	Q1LZB3	ENSBTAG00000003177	533794	NP_001069470
631490	Q5E9F9	ENSBTAG00000046712	530186	NP_001015639
640867	A6QP16	ENSBTAG00000003395	523338	NP_001094584
641316	Q865B7	ENSBTAG00000017024	338446	NP_808814
633701	Q0P5B3	ENSBTAG00000016320	527152	NP_001069363
645501	Q0II22	ENSBTAG00000014349	507447	NP_001068782
640871	Q0VCQ1	ENSBTAG00000003397	281730	NP_783643
631504	Q9N117	ENSBTAG00000003658	281450	NP_001193387
645504	Q1LZB9	ENSBTAG00000003018	515367	NP_001069178
635386	Q3ZBD7	ENSBTAG00000006396	280808	NP_001035561
644372	Q3T196	ENSBTAG00000004829	506336	NP_001029441
645533	Q8WN55	ENSBTAG00000045828	282018	NP_776867
645537	Q3T0A3	ENSBTAG00000048122	505647	NP_001029427
644383	Q1LZE0	ENSBTAG00000017689	615952	NP_001069872
644386	Q5EA01	ENSBTAG00000022238	618055	NP_001029980
645554	Q2KIL7	ENSBTAG00000046406	614948	NP_001040013
645562	Q3SZD4	ENSBTAG00000002434	533356	NP_001029760
644830	Q2KIN4	ENSBTAG00000015717	408005	NP_001001172
644399	Q2YDI0	ENSBTAG00000015006	515990	NP_001014932
641006	Q2HJ66	ENSBTAG00000004036	511119	NP_001039541
645571	Q3SYU6	ENSBTAG00000020764	539019	NP_001030497
646476	A5D7K8	ENSBTAG00000006703	515331	NP_001091503
645601	A0JND4	ENSBTAG00000020780	512682	NP_001071379
641035	Q28115	ENSBTAG00000013534	281189	NP_776490
633550	P58353	ENSBTAG00000034323	282868	NP_001094512
636257	Q3ZCI1	ENSBTAG00000005808	613802	NP_001030514
644831	P82928	ENSBTAG00000001302	535290	NP_001039866
645620	P05630	ENSBTAG00000000550	338081	NP_788843
632417	Q5E978	ENSBTAG00000013981	615641	NP_001181971
644561	Q3MHX3	ENSBTAG00000031688	767937	NP_001070478
641050	Q3ZBS0	ENSBTAG00000006048	508778	NP_001071349
634183	P61223	ENSBTAG00000008967	327708	NP_787018
645632	Q08DK9	ENSBTAG00000030839	513471	NP_001069090
634472	A5D7T4	ENSBTAG00000000703	493992	NP_001008668
645633	P42026	ENSBTAG00000019419	338079	NP_001033111
645635	Q2TBQ3	ENSBTAG00000004112	515270	NP_001033633
641074	Q2KHT9	ENSBTAG00000006054	515848	NP_001039679
647899	Q0X0C4	ENSBTAG00000006056	539696	NP_001069649
641079	Q0X0E2	ENSBTAG00000024974	614679	NP_001179972
645639	Q56K10	ENSBTAG00000019718	514569	NP_001019712
636284	A1A4R9	ENSBTAG00000001250	505849	NP_001073697
645642	Q1LZF3	ENSBTAG00000047127	508965	NP_001068848
630894	Q2KIY1	ENSBTAG00000007510	508609	NP_001039473
644634	A6H7A0	ENSBTAG00000019696	539539	NP_001092567
631850	Q05B87	ENSBTAG00000001306	505694	NP_001074196
644637	Q29RK2	ENSBTAG00000019700	338471	NP_808815
645648	Q32LG5	ENSBTAG00000002311	522480	NP_001033224
632476	Q148F1	ENSBTAG00000015053	539332	NP_001069622
645669	P07552	ENSBTAG00000008692	281570	NP_776640
644650	Q2KIL8	ENSBTAG00000022246	768031	NP_001070558
640916	Q2NL37	ENSBTAG00000005792	512466	NP_001039587
646492	Q5E9B2	ENSBTAG00000039462	540737	NP_001015678
635437	Q2KI58	ENSBTAG00000009889	767826	NP_001070017
646493	A7E3X2	ENSBTAG00000016823	527889	NP_001033235
632507	Q2T9U1	ENSBTAG00000019085	614017	NP_001033290
632524	Q5E9G1	ENSBTAG00000009681	533147	NP_001015645
634240	P07353	ENSBTAG00000012529	281237	NP_776511
645700	Q58DF6	ENSBTAG00000045762	538819	NP_001019737
644669	P21146	ENSBTAG00000005832	282682	NP_777135
646495	P80311	ENSBTAG00000016822	281419	NP_776577
644687	Q3T0X9	ENSBTAG00000017951	617899	NP_001069949
644539	Q5QF96	ENSBTAG00000019870	493988	NP_001008666
641344	Q0VCP9	ENSBTAG00000021940	613278	NP_001178448
635533	Q17QN4	ENSBTAG00000003826	618204	NP_001069964
632540	Q2YDE4	ENSBTAG00000009683	507213	NP_001039427
644737	Q8HZJ4	ENSBTAG00000004785	281656	NP_776681
644740	Q05B54	ENSBTAG00000004786	510129	NP_001073723
644783	Q58CN7	ENSBTAG00000002121	517206	NP_001030397
644787	Q9N1Q9	ENSBTAG00000022209	281654	NP_776680
635550	Q3SZX0	ENSBTAG00000017816	616139	NP_001069878
635557	Q3ZBJ3	ENSBTAG00000018326	616128	NP_001032716
645713	Q9GK68	ENSBTAG00000009478	282574	NP_777106
645715	P13271	ENSBTAG00000009479	286885	NP_777230
645718	Q95JC3	ENSBTAG00000018926	282270	NP_776984
644794	P28801	ENSBTAG00000003548	281806	NP_803482
644796	P25708	ENSBTAG00000021776	287014	NP_777233
631507	A7MBJ2	ENSBTAG00000016932	507820	NP_001095358
644834	Q1JPA0	ENSBTAG00000013093	511469	NP_001068986
644837	P42028	ENSBTAG00000012072	287027	NP_777243
631998	Q32L77	ENSBTAG00000033396	616736	NP_001073093
641305	P84081	ENSBTAG00000006785	282601	NP_777114
633658	Q5E946	ENSBTAG00000020518	511268	NP_001015572
644580	Q2TBK4	ENSBTAG00000002512	528378	NP_001033646
634593	A5PK21	ENSBTAG00000002298	507498	NP_001092371
631520	Q2KI45	ENSBTAG00000024027	532418	NP_001039788
634609	P08831	ENSBTAG00000010349	281250	NP_776517
631523	Q32PF3	ENSBTAG00000015069	615197	NP_001033294
635676	A6QQF6	ENSBTAG00000015915	540452	NP_001098467
635681	A2VE23	ENSBTAG00000015912	618159	NP_001075932
635698	Q2KJE5	ENSBTAG00000015917	532231	NP_001035642
635705	Q3SZR6	ENSBTAG00000015920	535038	NP_001029796
634613	P09428	ENSBTAG00000001321	281251	NP_776518
641386	E1BGQ2	ENSBTAG00000007240	511397	NP_001192628
631548	Q862I1	ENSBTAG00000013461	282048	NP_776880
633674	Q2KJD2	ENSBTAG00000014726	505379	NP_001039380
646523	Q2HJF2	ENSBTAG00000008807	513821	NP_001039621
631565	A2VDP6	ENSBTAG00000013465	532838	NP_001074998
641321	P29172	ENSBTAG00000017512	281296	NP_776531
631581	Q9BE45	ENSBTAG00000010987	282713	NP_777151
635912	A5PJC7	ENSBTAG00000002764	617594	NP_001092637
635920	Q3T127	ENSBTAG00000023610	615198	NP_001029950
635931	Q5G235	ENSBTAG00000018593	493993	NP_001008669
635937	Q1RMQ5	ENSBTAG00000018594	534550	NP_001069494
635940	Q148F8	ENSBTAG00000018598	534551	NP_001069495
639612	Q1LZ95	ENSBTAG00000004075	514293	NP_001069127
634670	O77482	ENSBTAG00000019665	281860	NP_776782
634252	A7MBJ5	ENSBTAG00000009939	538086	NP_001094643
644926	P11242	ENSBTAG00000009393	280799	NP_776339
636047	Q1XF11	ENSBTAG00000007336	767892	NP_001070445
636049	Q95J79	ENSBTAG00000007338	282390	NP_777052
644853	P02690	ENSBTAG00000000071	506062	NP_001068707
636056	Q1RMS4	ENSBTAG00000000153	767839	NP_001070427
641367	A7Z061	ENSBTAG00000002726	540660	NP_001098898
648094	A8PU71	ENSBTAG00000037461	784051	NP_001103912
646541	P83095	ENSBTAG00000017373	614196	NP_001092603
636228	Q5E951	ENSBTAG00000015004	530447	NP_001014939
636235	P13135	ENSBTAG00000014872	281664	NP_776686
636244	P07470	ENSBTAG00000014878	338086	NP_788847
634092	Q3T0L3	ENSBTAG00000024781	506988	NP_001029446
631499	A6QLU6	ENSBTAG00000013848	528174	NP_001029736
644869	A2VE13	ENSBTAG00000011779	511940	NP_001075188
634184	Q3ZCL5	ENSBTAG00000003566	514938	NP_001029649
634756	Q3T186	ENSBTAG00000002866	613376	NP_001030510
634199	Q3SZV7	ENSBTAG00000003564	534509	NP_001029784
644630	Q3ZCH9	ENSBTAG00000011893	505403	NP_001030194
645740	P45879	ENSBTAG00000013113	282119	NP_776910
634206	Q0VD19	ENSBTAG00000015628	505097	NP_001068655
644633	Q1JQC2	ENSBTAG00000032961	768079	NP_001106791
632700	A0JN87	ENSBTAG00000019350	513423	NP_001015587
641468	Q3SZ41	ENSBTAG00000003602	767928	NP_001070469
634211	A4FV37	ENSBTAG00000019754	510203	NP_001076870
634214	P79266	ENSBTAG00000005236	281665	NP_776687
645796	Q3ZCF3	ENSBTAG00000025191	615427	NP_001029953
645797	P67774	ENSBTAG00000000469	282320	NP_851374
644876	A5D7R1	ENSBTAG00000007423	523822	NP_001091525
641416	Q0P5B2	ENSBTAG00000009458	506221	NP_001068714
645012	Q2KI22	ENSBTAG00000017514	524530	NP_001039738
633747	Q2NL21	ENSBTAG00000011217	508137	NP_001039458
645392	Q32PE3	ENSBTAG00000032374	615114	NP_001032566
645397	Q1LZF2	ENSBTAG00000011180	615133	NP_001069829
633752	Q0P5B4	ENSBTAG00000011214	508138	NP_001068815
633805	E1BPN0	ENSBTAG00000016733	523474	NP_001193528
645807	Q3T0T7	ENSBTAG00000021226	515999	NP_001030392
636356	Q3SYV7	ENSBTAG00000008902	518207	NP_001030404
645809	A6QNT8	ENSBTAG00000018322	505089	NP_001095319
634808	P80425	ENSBTAG00000018054	327700	NP_787011
639822	Q3ZBW4	ENSBTAG00000006065	515499	NP_001029666
639830	A0JNC1	ENSBTAG00000006066	614834	NP_001071514
636502	A6QLP7	ENSBTAG00000022731	529312	NP_001095592
634905	Q17QQ9	ENSBTAG00000002542	507166	NP_001068771
634322	Q2TBR9	ENSBTAG00000002004	510518	NP_001033611
639839	Q8SPN1	ENSBTAG00000015872	282431	NP_777065
645835	Q0II29	ENSBTAG00000012762	538535	NP_001069578
646554	Q2KJ18	ENSBTAG00000020814	529849	NP_001039772
645056	Q645M6	ENSBTAG00000018274	493720	NP_001007817
634946	Q58CS7	ENSBTAG00000013589	507722	NP_001030223
639879	Q2KIJ1	ENSBTAG00000014048	615129	NP_001040017
642098	Q2YDI2	ENSBTAG00000015291	529245	NP_001039766
644880	A5D7I4	ENSBTAG00000006209	538602	NP_001091564
642108	Q28043	ENSBTAG00000018114	281598	NP_776652
636348	A3KN24	ENSBTAG00000021537	614557	NP_001091597
641506	P10897	ENSBTAG00000020810	317663	NP_777262
639881	P23389	ENSBTAG00000011782	281071	NP_851349
639889	Q2T9V5	ENSBTAG00000001314	505816	NP_001033129
636608	Q1LZ97	ENSBTAG00000006998	529375	NP_001030456
639895	E1BPX4	ENSBTAG00000014623	507507	NP_001179965
634987	Q3SZA9	ENSBTAG00000004823	540278	NP_001179320
635004	Q2KI62	ENSBTAG00000006482	509502	NP_001039499
645478	Q32KU9	ENSBTAG00000032531	616088	NP_001035679
641628	Q1LZA7	ENSBTAG00000008154	508942	NP_001035602
641634	Q5E9J9	ENSBTAG00000000056	515024	NP_001015603
645484	P56652	ENSBTAG00000007846	508355	NP_001095368
636530	P12260	ENSBTAG00000007268	617881	NP_001161366
637195	Q3T0V3	ENSBTAG00000011212	515326	NP_001029661
637203	A5D7D1	ENSBTAG00000011215	522269	NP_001091521
645498	Q5E9E7	ENSBTAG00000014550	512192	NP_001015579
641700	P62194	ENSBTAG00000021061	282015	NP_776866
641710	E1BJD1	ENSBTAG00000021062	789613	NP_001192391
636372	Q32L92	ENSBTAG00000020345	538975	NP_001033268
641755	P01246	ENSBTAG00000017220	280804	NP_851339
636375	A5PK40	ENSBTAG00000020344	507455	NP_001092370
636541	Q2KIC6	ENSBTAG00000009873	538730	NP_001039903
632201	Q32KL9	ENSBTAG00000021851	511018	NP_001033164
637433	Q9N0F3	ENSBTAG00000001780	282060	NP_776882
637451	Q29RU1	ENSBTAG00000001782	768042	NP_001070569
644883	Q2YDF2	ENSBTAG00000026254	613879	NP_001073086
645110	Q3ZBF0	ENSBTAG00000016470	513400	NP_001029615
645851	Q3ZBA7	ENSBTAG00000025182	505624	NP_001029424
645852	O62644	ENSBTAG00000001247	281899	NP_776805
645587	P63315	ENSBTAG00000045757	509486	NP_001029523
635097	P15781	ENSBTAG00000021230	507398	NP_001068779
635111	A4IFR8	ENSBTAG00000018291	616899	NP_001077244
645685	A6QLI6	ENSBTAG00000004118	534286	NP_001094624
635122	Q3T0W3	ENSBTAG00000018286	515743	NP_001029682
635127	Q2KHY2	ENSBTAG00000018285	540406	NP_001039941
635130	Q3T0Y8	ENSBTAG00000023997	507309	NP_001029462
635134	Q07175	ENSBTAG00000038477	281190	NP_776491
645688	Q2TBP4	ENSBTAG00000001471	534489	NP_001033649
636556	Q0VCG0	ENSBTAG00000031432	614011	NP_001069774
637519	Q56JZ9	ENSBTAG00000005390	514407	NP_001019708
641880	Q0VC30	ENSBTAG00000018420	505152	NP_001068659
634221	Q3MHY1	ENSBTAG00000016057	615329	NP_001077240
637546	Q2KJ14	ENSBTAG00000020428	528744	NP_001039758
637561	A1A4Q8	ENSBTAG00000020429	614626	NP_001073785
632280	P48644	ENSBTAG00000008103	281615	NP_776664
636401	A7YY57	ENSBTAG00000004190	504657	NP_001095955
637597	Q3T0X6	ENSBTAG00000021093	506297	NP_001028796
635176	Q865V6	ENSBTAG00000005432	353121	NP_848669
635193	Q58DT5	ENSBTAG00000021935	535421	NP_001015661
648097	Q17QW4	ENSBTAG00000015644	615269	NP_001071517
632736	A2VDL8	ENSBTAG00000003708	533994	NP_001075073
645697	Q58DW3	ENSBTAG00000018628	507270	NP_001014862
645745	A7YY28	ENSBTAG00000037377	615289	NP_001098911
645747	Q0VCU0	ENSBTAG00000018622	506889	NP_001068751
645754	Q3SYS7	ENSBTAG00000000805	518447	NP_001069241
644888	Q3SWX9	ENSBTAG00000007303	540966	NP_001029889
645755	Q32KU4	ENSBTAG00000040574	768000	NP_001070528
632800	Q32L78	ENSBTAG00000015023	521470	NP_001033223
644664	Q3ZC78	ENSBTAG00000021334	767921	NP_001181991
637744	Q3T030	ENSBTAG00000009414	510029	NP_001030255
631979	E1BNG3	ENSBTAG00000020482	538416	NP_001193047
644896	Q56JZ5	ENSBTAG00000014032	506873	NP_001020493
636430	Q2T9Y6	ENSBTAG00000007842	525659	NP_001033232
636441	Q0P5H2	ENSBTAG00000047679	511258	NP_001068974
641960	Q3MHH2	ENSBTAG00000015951	517743	NP_001029697
645209	Q1LZD3	ENSBTAG00000047793	509559	NP_001068878
645214	Q3ZCD0	ENSBTAG00000047495	511435	NP_001030271
636444	Q58DL5	ENSBTAG00000003245	506231	NP_001019654
646575	P04272	ENSBTAG00000009615	282689	NP_777141
644670	Q3T0R7	ENSBTAG00000002863	522006	NP_001030419
635274	P21752	ENSBTAG00000005654	282385	NP_777048
645769	P80513	ENSBTAG00000031797	540432	NP_001094681
636595	Q08DZ2	ENSBTAG00000002086	512236	NP_001069025
645227	Q2EGB9	ENSBTAG00000026769	664650	NP_001035697
637899	Q2KJJ8	ENSBTAG00000019150	613932	NP_001071509
632680	A6QLI0	ENSBTAG00000033197	615376	NP_001095758
645244	P07456	ENSBTAG00000013066	281240	NP_776512
637927	P52556	ENSBTAG00000010508	281650	NP_776676
641972	Q2KJ25	ENSBTAG00000002423	538204	NP_001039893
637971	A3KMV1	ENSBTAG00000004755	512402	NP_001076076
645251	Q8MKI3	ENSBTAG00000022158	282096	NP_001001441
645782	Q3SYZ2	ENSBTAG00000016532	615215	NP_001029951
638216	A6QQD2	ENSBTAG00000023453	509803	NP_001157497
638228	Q2KIR1	ENSBTAG00000009077	509802	NP_001039504
638237	Q28038	ENSBTAG00000009078	280857	NP_776361
645783	Q2HJ53	ENSBTAG00000022622	616753	NP_001040051
645343	Q0VCK5	ENSBTAG00000009915	515216	NP_001069170
644715	Q5EA28	ENSBTAG00000021884	511446	NP_001019688
636537	Q2KJ84	ENSBTAG00000020180	534351	NP_001039842
634393	Q32PF7	ENSBTAG00000024520	616142	NP_001073258
642008	A2VDR9	ENSBTAG00000015406	535628	NP_001075002
645355	Q5EAB4	ENSBTAG00000009899	504781	NP_001015515
645792	A4FUB8	ENSBTAG00000002634	532459	NP_001076930
645794	Q5E965	ENSBTAG00000019163	523966	NP_001014937
645795	Q5E9U9	ENSBTAG00000019161	508487	NP_001015547
645811	Q8SQG8	ENSBTAG00000000484	281838	NP_776772
645812	Q5E985	ENSBTAG00000000483	515397	NP_001017941
645511	Q32P78	ENSBTAG00000031061	617375	NP_001107198
645512	Q3ZBH3	ENSBTAG00000019569	523328	NP_001030424
646582	Q7YQE1	ENSBTAG00000009443	404167	NP_991378
645840	P04695	ENSBTAG00000018020	281794	NP_851365
642084	Q3SZM3	ENSBTAG00000018176	618343	NP_001071555
645529	P42899	ENSBTAG00000001777	286853	NP_777213
633202	Q2TBV0	ENSBTAG00000032875	767968	NP_001070502
645856	Q1RMU5	ENSBTAG00000006330	534216	NP_001039839
645536	Q08DK4	ENSBTAG00000001229	504371	NP_001068627
645541	Q29RZ1	ENSBTAG00000010348	513454	NP_001039612
633216	Q32KU6	ENSBTAG00000045550	514741	NP_001033198
645878	Q17QV2	ENSBTAG00000020047	520286	NP_001015623
632100	Q3ZCK5	ENSBTAG00000015744	509717	NP_001029530
644729	Q29RY4	ENSBTAG00000005683	532568	NP_001039792
631884	Q2TBG8	ENSBTAG00000008024	520170	NP_001035631
645583	A1A4P6	ENSBTAG00000009032	613612	NP_001073781
645973	P80227	ENSBTAG00000011583	514666	NP_001076900
636582	F6RRD7	ENSBTAG00000018739	529184	NP_001096736
642141	P35508	ENSBTAG00000019986	523542	NP_001095550
645920	Q29RT6	ENSBTAG00000008758	527854	NP_001039753
645929	A1A4R8	ENSBTAG00000008759	512651	NP_001073735
646587	O77689	ENSBTAG00000005269	281668	NP_776689
645992	Q5EAA5	ENSBTAG00000022632	616169	NP_001029961
645994	P25285	ENSBTAG00000002321	280719	NP_803451
645608	Q08DQ0	ENSBTAG00000048098	516247	NP_001070326
645998	P61585	ENSBTAG00000004279	338049	NP_788818
648355	Q2TA43	ENSBTAG00000017929	515214	NP_001033204
632771	Q8WMX8	ENSBTAG00000000169	281184	NP_776488
638560	Q0P5M0	ENSBTAG00000013283	513695	NP_001069103
638564	Q29460	ENSBTAG00000019787	282515	NP_777090
645944	A5D7P0	ENSBTAG00000005293	507731	NP_001091465
645625	Q2LGB5	ENSBTAG00000008237	539480	NP_001035050
636598	Q2TA05	ENSBTAG00000027936	504212	NP_001033113
646000	A6QR55	ENSBTAG00000011899	508042	NP_001093789
645960	Q29RM2	ENSBTAG00000030529	534006	NP_001039831
638612	A6QR00	ENSBTAG00000020754	514418	NP_001095467
634754	Q2HJE4	ENSBTAG00000010428	538284	NP_001039895
632785	A4D7S0	ENSBTAG00000008097	493729	NP_001013019
645981	Q2KI30	ENSBTAG00000010068	532432	NP_001039790
646010	Q5E9V5	ENSBTAG00000000981	527321	NP_001030447
646013	Q2HJ91	ENSBTAG00000013932	508336	NP_001039465
632428	Q8MJ50	ENSBTAG00000002746	281961	NP_776834
645989	Q0VCX5	ENSBTAG00000011415	541077	NP_001069722
634640	Q7YRV4	ENSBTAG00000013900	359715	NP_872596
632788	A4D7R9	ENSBTAG00000010756	280933	NP_776386
646057	Q0P5J0	ENSBTAG00000018924	511970	NP_001091484
642294	Q2NKU0	ENSBTAG00000004108	618018	NP_001107999
646593	Q2KI23	ENSBTAG00000012391	524749	NP_001039740
645995	Q3ZCH0	ENSBTAG00000011419	517535	NP_001029696
646058	Q3SWY3	ENSBTAG00000031837	511969	NP_001029588
646061	Q2HJI2	ENSBTAG00000018918	511968	NP_001039570
646066	A7Z052	ENSBTAG00000018910	526884	NP_001099093
634766	Q58CY6	ENSBTAG00000001727	617001	NP_001035688
642322	Q58DT4	ENSBTAG00000000042	539606	NP_001014957
642333	A5PJV0	ENSBTAG00000000040	515219	NP_001092450
642335	Q0P595	ENSBTAG00000000039	505662	NP_001068685
642342	Q5EA75	ENSBTAG00000001868	510274	NP_001030261
646594	Q10741	ENSBTAG00000005481	282132	NP_776921
642350	Q8MJV4	ENSBTAG00000013898	280880	NP_776369
638811	Q1RMH4	ENSBTAG00000018633	512653	NP_001069043
642357	Q3T0I4	ENSBTAG00000008498	537706	NP_001030494
642360	P19803	ENSBTAG00000030209	338054	NP_788823
646091	P00515	ENSBTAG00000014205	100139910	NP_001178296
638925	P40293	ENSBTAG00000001882	281674	NP_776691
634827	A5PJ65	ENSBTAG00000009307	100125922	NP_001098962
638937	Q32PD5	ENSBTAG00000011963	516063	NP_001032544
638947	Q32LD3	ENSBTAG00000020251	617066	NP_001069910
642467	Q0V8S0	ENSBTAG00000000411	511582	NP_001039554
642499	Q17QR4	ENSBTAG00000000356	511225	NP_001068969
642508	A7YVI8	ENSBTAG00000000355	617776	NP_001099105
642510	P04972	ENSBTAG00000000354	281977	NP_776846
632806	Q5E997	ENSBTAG00000004072	493728	NP_001013016
638965	A4IFR0	ENSBTAG00000018652	788717	NP_001077268
634902	A5PKK9	ENSBTAG00000014136	508039	NP_001160036
642519	O18728	ENSBTAG00000024932	337926	NP_788806
640041	Q58DA1	ENSBTAG00000006578	512410	NP_001029594
640043	Q2KIM1	ENSBTAG00000018735	515589	NP_001039670
632820	Q769I5	ENSBTAG00000006161	280855	NP_001013017
638979	P04557	ENSBTAG00000003886	317695	NP_777265
638983	P81019	ENSBTAG00000018882	317699	NP_777267
638989	P02784	ENSBTAG00000023434	407187	NP_001001145
646135	Q5E9Q3	ENSBTAG00000013413	517515	NP_001015619
639008	Q3T094	ENSBTAG00000004379	509150	NP_001029516
634715	A6H7B8	ENSBTAG00000008433	540520	NP_001092581
635006	P62871	ENSBTAG00000000215	281201	NP_786971
646153	P56425	ENSBTAG00000003022	317650	NP_777256
646160	P19661	ENSBTAG00000031599	281037	NP_776426
632834	P79132	ENSBTAG00000017869	281040	NP_776429
646165	P19660	ENSBTAG00000024852	282165	NP_777251
642589	Q5EAD0	ENSBTAG00000019044	507837	NP_001017937
639118	Q05588	ENSBTAG00000013125	281983	NP_776848
646167	P54228	ENSBTAG00000020077	317651	NP_777257
646170	P54229	ENSBTAG00000020076	282167	NP_776935
632838	Q66WT7	ENSBTAG00000045584	493642	NP_001007809
646171	A7MBD1	ENSBTAG00000009586	520188	NP_001094570
646011	Q3ZC67	ENSBTAG00000008224	536619	NP_001029808
646017	A5PJ93	ENSBTAG00000038337	510480	NP_001092400
646020	Q5EA26	ENSBTAG00000002286	533660	NP_001015649
635155	Q17QI2	ENSBTAG00000002575	614837	NP_001069817
635172	A7YWC4	ENSBTAG00000002219	784353	NP_001098932
635191	A6QLN9	ENSBTAG00000021294	505917	NP_001096700
646026	Q2KI99	ENSBTAG00000002296	533661	NP_001039822
647288	Q29RU3	ENSBTAG00000046313	100125920	NP_001098960
635198	Q0VD38	ENSBTAG00000023784	767837	NP_001070426
635202	A6QPE7	ENSBTAG00000039055	788407	NP_001095819
635206	Q2TBR2	ENSBTAG00000004872	506358	NP_001033595
635217	Q148M6	ENSBTAG00000012247	522392	NP_001069298
635280	Q2TA03	ENSBTAG00000015882	506103	NP_001033132
640115	Q2KIC5	ENSBTAG00000013776	613653	NP_001069750
631935	Q1ZYR0	ENSBTAG00000018846	529186	NP_001039764
632842	Q2YDE9	ENSBTAG00000021204	534965	NP_001039855
635010	Q5EAD8	ENSBTAG00000017964	515066	NP_001019716
646028	Q32LB3	ENSBTAG00000003986	538485	NP_001033265
635020	Q3T0D8	ENSBTAG00000003001	614849	NP_001029941
635036	Q3SZ31	ENSBTAG00000002999	505356	NP_001029415
640134	P01180	ENSBTAG00000008027	280728	NP_789824
635349	Q0VCQ0	ENSBTAG00000007623	505009	NP_001068650
640136	P01175	ENSBTAG00000008026	280888	NP_789825
642123	Q08DA7	ENSBTAG00000001132	534677	NP_001069503
640140	Q3SZ86	ENSBTAG00000000825	516004	NP_001029686
646609	Q17QE3	ENSBTAG00000040384	100125877	NP_001098947
635117	Q5E9N5	ENSBTAG00000001280	520639	NP_001015625
635562	O02741	ENSBTAG00000014707	281871	NP_776791
635572	A5D7L8	ENSBTAG00000014540	520080	NP_001091517
635603	Q3SYU1	ENSBTAG00000016528	508638	NP_001029498
639282	Q9MZ08	ENSBTAG00000009495	282862	NP_777166
648642	P0C7I2	ENSBTAG00000025226	404059	NP_991340
639300	Q1LZB5	ENSBTAG00000001781	510219	NP_001068906
642639	Q58DD2	ENSBTAG00000015276	507491	NP_001014866
635735	Q1JQB5	ENSBTAG00000018725	767833	NP_001070423
639311	Q03247	ENSBTAG00000010123	281004	NP_776416
646035	Q32LK2	ENSBTAG00000016595	777789	NP_001071632
639312	Q3SYR5	ENSBTAG00000020556	618041	NP_001029979
639315	P19034	ENSBTAG00000020558	618039	NP_001095850
642128	A4IF90	ENSBTAG00000032289	616246	NP_001098473
635757	Q3SZK0	ENSBTAG00000018723	515553	NP_001029669
642682	Q2NL22	ENSBTAG00000016023	515145	NP_001039653
642687	Q9MYM4	ENSBTAG00000016021	280798	NP_776338
646036	Q3SZE2	ENSBTAG00000016596	616553	NP_001071530
639339	A0JNI5	ENSBTAG00000013697	509208	NP_001071355
639350	Q17QA0	ENSBTAG00000010668	618024	NP_001069957
639354	A7Z026	ENSBTAG00000018834	516932	NP_001098849
631911	O18824	ENSBTAG00000014269	282346	NP_777022
646222	P85100	ENSBTAG00000008394	618352	NP_001069969
639364	Q3T086	ENSBTAG00000007065	512261	NP_001029592
632227	E1BGH8	ENSBTAG00000000629	532916	NP_001192941
635884	Q7M3E1	ENSBTAG00000024497	514047	NP_001092435
631710	Q5EA95	ENSBTAG00000005787	531436	NP_001098873
635891	A5D7A0	ENSBTAG00000009048	514259	NP_001096715
631994	P28088	ENSBTAG00000005299	281750	NP_776734
639439	Q9XSC6	ENSBTAG00000013921	286822	NP_777198
631065	Q08DJ5	ENSBTAG00000037844	512080	NP_001070305
648643	Q05B73	ENSBTAG00000030584	539354	NP_001073080
639466	Q1LZ75	ENSBTAG00000017355	615637	NP_001069853
646070	Q02370	ENSBTAG00000015041	327698	NP_787009
646073	Q58DT8	ENSBTAG00000015042	508709	NP_001014873
646076	Q2KI84	ENSBTAG00000018847	510937	NP_001039531
646243	P24627	ENSBTAG00000001292	280846	NP_851341
639546	Q2TA49	ENSBTAG00000019604	514902	NP_001033199
646246	Q0II78	ENSBTAG00000006155	515976	NP_001069200
646247	Q2HJ17	ENSBTAG00000008099	497017	NP_001011672
648102	Q1JQB3	ENSBTAG00000018398	512876	NP_001069051
642727	Q0VD23	ENSBTAG00000006280	511773	NP_001069005
632272	A4FUH5	ENSBTAG00000003174	615440	NP_001076985
639634	Q3SZF8	ENSBTAG00000012177	514932	NP_001029648
639635	Q0V8G3	ENSBTAG00000012176	530871	NP_001069408
632541	P38408	ENSBTAG00000021127	281789	NP_776748
636794	A5PK13	ENSBTAG00000000900	527708	NP_001092509
639745	Q3Y598	ENSBTAG00000012104	503622	NP_001028291
639790	Q8SPP7	ENSBTAG00000002635	282305	NP_776998
632275	Q2YDK0	ENSBTAG00000001803	615499	NP_001069847
642788	A7E3W2	ENSBTAG00000001368	531137	NP_001039781
632284	A1A4I9	ENSBTAG00000020410	515894	NP_001073745
640378	A4IFH4	ENSBTAG00000019984	523427	NP_001077170
635361	Q2YDI5	ENSBTAG00000008347	615873	NP_001040028
639826	A7E321	ENSBTAG00000009337	532062	NP_001095982
646263	Q3ZBL4	ENSBTAG00000001484	512570	NP_001029597
